review_text,has_negation,true_label
I really hated this product.,False,Negative
Exceeded my expectations in every way.,False,Positive
"This is not what I expected, very disappointing.",True,Negative
"Overall, This was a complete waste of money I hope it improves in the future.",False,Negative
"As a regular customer, This is not what I expected, very disappointing.",True,Negative
"The service was not helpful, it made things worse.",True,Negative
Fantastic service and excellent quality This is just my honest review.,False,Positive
"In my opinion, The quality is not good enough for daily use I hope it improves in the future.",True,Negative
"To be fair, This product failed to meet my expectations.",False,Negative
"This is not what I expected, very disappointing.",True,Negative
"To be fair, Overall, this was a bad decision It did not live up to the hype.",False,Negative
Very disappointed with the quality and service It did not live up to the hype.,False,Negative
Exceeded my expectations in every way.,False,Positive
"Overall, this was a bad decision.",False,Negative
"Overall, It caused more problems than it solved Would consider buying again.",False,Negative
Very disappointed with the quality and service.,False,Negative
"Overall, The service was not terrible, it was quite nice.",True,Positive
I did not regret buying this at all.,True,Positive
"Overall, Overall, this was a bad decision.",False,Negative
"Honestly, Terrible experience overall, will not return.",False,Negative
"In my opinion, This is not what I expected, very disappointing.",True,Negative
Very disappointed with the quality and service.,False,Negative
Highly recommend this to everyone.,False,Positive
"As a regular customer, Customer service was terrible and unhelpful.",False,Negative
This worked perfectly for my needs.,False,Positive
"Personally, Highly recommend this to everyone.",False,Positive
"Great experience overall, would buy again It did not live up to the hype.",False,Positive
It turned out to be an amazing choice Would consider buying again.,False,Positive
"Overall, This worked perfectly for my needs I think others might feel the same.",False,Positive
"As a regular customer, Customer service was terrible and unhelpful.",False,Negative
"Overall, Very disappointed with the quality and service.",False,Negative
I was not disappointed with this purchase.,True,Positive
"In my opinion, The product is not as bad as some reviews claim; it is great.",True,Positive
"I am not unhappy, I am very pleased with it.",True,Positive
"In my opinion, Highly recommend this to everyone This is just my honest review.",False,Positive
"I regret buying this, not worth it.",False,Negative
"To be fair, Everything was smooth and better than expected.",False,Positive
"Personally, Terrible experience overall, will not return It did not live up to the hype.",False,Negative
"From my experience, I regret buying this, not worth it.",False,Negative
